web-scraper-order,web-scraper-start-url,skilllane_link,skilllane_link-href,names,comments,stars
1666013409-1119,https://www.skilllane.com/courses/all,"ทำกำไร DW ง่าย ๆ ด้วยมือถือเครื่องเดียวธนภัทร ดวงจิตร (Boy DW Trader)DW Trader หุ้นใหญ่ กราฟสวย3,990 บาท",https://www.skilllane.com/courses/DW-Trade-with-Mobile,by นันทพัทธ์ รักทอง,,5
1666013409-1120,https://www.skilllane.com/courses/all,"ทำกำไร DW ง่าย ๆ ด้วยมือถือเครื่องเดียวธนภัทร ดวงจิตร (Boy DW Trader)DW Trader หุ้นใหญ่ กราฟสวย3,990 บาท",https://www.skilllane.com/courses/DW-Trade-with-Mobile,by Siriyanee Chankachang,,5
1666013409-1121,https://www.skilllane.com/courses/all,"ทำกำไร DW ง่าย ๆ ด้วยมือถือเครื่องเดียวธนภัทร ดวงจิตร (Boy DW Trader)DW Trader หุ้นใหญ่ กราฟสวย3,990 บาท",https://www.skilllane.com/courses/DW-Trade-with-Mobile,by Kookkik Piyapiya,,5
1666013409-1122,https://www.skilllane.com/courses/all,"ทำกำไร DW ง่าย ๆ ด้วยมือถือเครื่องเดียวธนภัทร ดวงจิตร (Boy DW Trader)DW Trader หุ้นใหญ่ กราฟสวย3,990 บาท",https://www.skilllane.com/courses/DW-Trade-with-Mobile,by Yeen Ch,,5
1666013425-1123,https://www.skilllane.com/courses/all,"แต่งภาพขายอสังหาฯ ด้วย Canvaดาราวรรณ โพธิครูประเสริฐ (โค้ชมิน)เจ้าของผลงานหนังสือ Best Seller, นักลงทุน, นักขายอสังหาฯ และผู้เชี่ยวชาญด้านการตลาดออนไลน์990 บาท2,900 บาท",https://www.skilllane.com/courses/real-estate-canva,by Pornsak Nuntarohit,,5
1666013425-1124,https://www.skilllane.com/courses/all,"แต่งภาพขายอสังหาฯ ด้วย Canvaดาราวรรณ โพธิครูประเสริฐ (โค้ชมิน)เจ้าของผลงานหนังสือ Best Seller, นักลงทุน, นักขายอสังหาฯ และผู้เชี่ยวชาญด้านการตลาดออนไลน์990 บาท2,900 บาท",https://www.skilllane.com/courses/real-estate-canva,by รริดา ถิระกุลภาคิน,ดีมากค่ะ,5
1666013448-1125,https://www.skilllane.com/courses/all,"Tense มองปุ๊ป รู้ปั๊ป (Tense at First Sight!)Master Student (ครูอิ๋ม&ครูมาร์ค)Let's Learn English Togetherมีประกาศนียบัตร1,999 บาท",https://www.skilllane.com/courses/tense-at-first-sight,by Parika lastname,ตามมาจากคอร์ส speak with me ค่ะ เห็นว่ามีคอร์สใหม่มา ชอบกราฟฟิก เข้าใจง่าย และได้ฝึกทำแบบฝึกหัดหลังเรียนด้วย thank you teacher Eim ❤️,5
1666013448-1126,https://www.skilllane.com/courses/all,"Tense มองปุ๊ป รู้ปั๊ป (Tense at First Sight!)Master Student (ครูอิ๋ม&ครูมาร์ค)Let's Learn English Togetherมีประกาศนียบัตร1,999 บาท",https://www.skilllane.com/courses/tense-at-first-sight,by Thanith Paiboon,ชอบ student book มากค่ะ แต่อยากให้มีออกมาเป็นหนังสือขายเลย ชอบที่มีแบบฝึกหัดให้ทำเพิ่มค่ะ ทำให้เข้าใจขึ้น คอร์สเป็นภาษาอังกฤษหมด แต่ภาษาไม่ยากมาก ใครไม่เข้าใจเรื่อง tense แนะนำคอร์สนี้เลยค่ะ :),5
1666013448-1127,https://www.skilllane.com/courses/all,"Tense มองปุ๊ป รู้ปั๊ป (Tense at First Sight!)Master Student (ครูอิ๋ม&ครูมาร์ค)Let's Learn English Togetherมีประกาศนียบัตร1,999 บาท",https://www.skilllane.com/courses/tense-at-first-sight,by Jiranun Pimpiban,ขอบคุณteacherอิ๋มมากเลยค่ะ เข้าใจเรื่อง tense ขึ้นเยอะเลย คลิปฟังง่ายและก็สอนเข้าใจง่าย ดีมากๆเลยค่ะ,5
1666013465-1128,https://www.skilllane.com/courses/all,"มือใหม่ ลงทุนหุ้นอเมริกา 0-100ชาติเมธี เลาหไพโรจน์วัฒนาInvestor Soul เล่นหุ้น มือใหม่ หุ้นอเมริกา2,990 บาท3,590 บาท",https://www.skilllane.com/courses/US-stock-0-100,by Paitoon Suwanno,,5
1666013472-1129,https://www.skilllane.com/courses/all,"CONVERSATION สนทนาลื่นไหล มั่นใจร้อยเปอร์ผ่องพิสุทธิ์  จงอุดมสุข (Kana ฝรั่งอั่งม้อ)เจ้าของเพจ-ช่องสอนภาษาอังกฤษ ""ฝรั่งอั่งม้อ Kana"" ที่มีผู้ติดตามรวมกว่า
6 แสนคน2,490 บาท",https://www.skilllane.com/courses/kana-english-conversation,by Atchathat Mahalabkorkiat,,5
1666013472-1130,https://www.skilllane.com/courses/all,"CONVERSATION สนทนาลื่นไหล มั่นใจร้อยเปอร์ผ่องพิสุทธิ์  จงอุดมสุข (Kana ฝรั่งอั่งม้อ)เจ้าของเพจ-ช่องสอนภาษาอังกฤษ ""ฝรั่งอั่งม้อ Kana"" ที่มีผู้ติดตามรวมกว่า
6 แสนคน2,490 บาท",https://www.skilllane.com/courses/kana-english-conversation,by Wanansara Pluenglamphu,,5
1666013472-1131,https://www.skilllane.com/courses/all,"CONVERSATION สนทนาลื่นไหล มั่นใจร้อยเปอร์ผ่องพิสุทธิ์  จงอุดมสุข (Kana ฝรั่งอั่งม้อ)เจ้าของเพจ-ช่องสอนภาษาอังกฤษ ""ฝรั่งอั่งม้อ Kana"" ที่มีผู้ติดตามรวมกว่า
6 แสนคน2,490 บาท",https://www.skilllane.com/courses/kana-english-conversation,by ชิติพัทธ์ ศิริวิวัฒนากุล,,4
1666013472-1132,https://www.skilllane.com/courses/all,"CONVERSATION สนทนาลื่นไหล มั่นใจร้อยเปอร์ผ่องพิสุทธิ์  จงอุดมสุข (Kana ฝรั่งอั่งม้อ)เจ้าของเพจ-ช่องสอนภาษาอังกฤษ ""ฝรั่งอั่งม้อ Kana"" ที่มีผู้ติดตามรวมกว่า
6 แสนคน2,490 บาท",https://www.skilllane.com/courses/kana-english-conversation,by Apipong Ahandrik,,5
1666013472-1133,https://www.skilllane.com/courses/all,"CONVERSATION สนทนาลื่นไหล มั่นใจร้อยเปอร์ผ่องพิสุทธิ์  จงอุดมสุข (Kana ฝรั่งอั่งม้อ)เจ้าของเพจ-ช่องสอนภาษาอังกฤษ ""ฝรั่งอั่งม้อ Kana"" ที่มีผู้ติดตามรวมกว่า
6 แสนคน2,490 บาท",https://www.skilllane.com/courses/kana-english-conversation,by khemchart viriyajittakorn,,5
1666013472-1134,https://www.skilllane.com/courses/all,"CONVERSATION สนทนาลื่นไหล มั่นใจร้อยเปอร์ผ่องพิสุทธิ์  จงอุดมสุข (Kana ฝรั่งอั่งม้อ)เจ้าของเพจ-ช่องสอนภาษาอังกฤษ ""ฝรั่งอั่งม้อ Kana"" ที่มีผู้ติดตามรวมกว่า
6 แสนคน2,490 บาท",https://www.skilllane.com/courses/kana-english-conversation,by pakkaya mongkolsiri,,5
1666013472-1135,https://www.skilllane.com/courses/all,"CONVERSATION สนทนาลื่นไหล มั่นใจร้อยเปอร์ผ่องพิสุทธิ์  จงอุดมสุข (Kana ฝรั่งอั่งม้อ)เจ้าของเพจ-ช่องสอนภาษาอังกฤษ ""ฝรั่งอั่งม้อ Kana"" ที่มีผู้ติดตามรวมกว่า
6 แสนคน2,490 บาท",https://www.skilllane.com/courses/kana-english-conversation,by พัชราภรณ์ ขำพิมพ์,ดีมากกกกกกกกกกค่ะ,5
1666013472-1136,https://www.skilllane.com/courses/all,"CONVERSATION สนทนาลื่นไหล มั่นใจร้อยเปอร์ผ่องพิสุทธิ์  จงอุดมสุข (Kana ฝรั่งอั่งม้อ)เจ้าของเพจ-ช่องสอนภาษาอังกฤษ ""ฝรั่งอั่งม้อ Kana"" ที่มีผู้ติดตามรวมกว่า
6 แสนคน2,490 บาท",https://www.skilllane.com/courses/kana-english-conversation,by Satiphat Jongudomsuk,,5
1666013472-1137,https://www.skilllane.com/courses/all,"CONVERSATION สนทนาลื่นไหล มั่นใจร้อยเปอร์ผ่องพิสุทธิ์  จงอุดมสุข (Kana ฝรั่งอั่งม้อ)เจ้าของเพจ-ช่องสอนภาษาอังกฤษ ""ฝรั่งอั่งม้อ Kana"" ที่มีผู้ติดตามรวมกว่า
6 แสนคน2,490 บาท",https://www.skilllane.com/courses/kana-english-conversation,by Kaisone Omvorlavong,,5
1666013480-1138,https://www.skilllane.com/courses/all,"เทคนิคปิดการขายสำหรับ Sales Engineerรัชเดช อติกนิษฐวิทยากรอิสระ โค้ชนักขาย B2B & B2C ที่บรรยายเรื่องของการขาย การตลาด
และการสร้างแรงบันดาลใจการขายให้กับบริษัทชั้นนำต่าง ๆ มากมายมีประกาศนียบัตร2,590 บาท",https://www.skilllane.com/courses/Techniques-for-closing-the-sale-of-sales-engineer,by รัชเดช อติกนิษฐ,,5
1666013500-1139,https://www.skilllane.com/courses/all,"Fatloss Nutrition เร่งผลลัพธ์ ด้วยหลักสูตรโภชนาการลดไขมันฟ้าใส พึ่งอุดมFIT JUNCTIONS ACADEMYมีประกาศนียบัตร2,300 บาท",https://www.skilllane.com/courses/Fatloss-Nutrition,by Aaestt Darnwittyakorn,,5
1666013500-1140,https://www.skilllane.com/courses/all,"Fatloss Nutrition เร่งผลลัพธ์ ด้วยหลักสูตรโภชนาการลดไขมันฟ้าใส พึ่งอุดมFIT JUNCTIONS ACADEMYมีประกาศนียบัตร2,300 บาท",https://www.skilllane.com/courses/Fatloss-Nutrition,by Janjira Teaw-oo,,5
1666013500-1141,https://www.skilllane.com/courses/all,"Fatloss Nutrition เร่งผลลัพธ์ ด้วยหลักสูตรโภชนาการลดไขมันฟ้าใส พึ่งอุดมFIT JUNCTIONS ACADEMYมีประกาศนียบัตร2,300 บาท",https://www.skilllane.com/courses/Fatloss-Nutrition,by Online Anything By Oil,,5
1666013500-1142,https://www.skilllane.com/courses/all,"Fatloss Nutrition เร่งผลลัพธ์ ด้วยหลักสูตรโภชนาการลดไขมันฟ้าใส พึ่งอุดมFIT JUNCTIONS ACADEMYมีประกาศนียบัตร2,300 บาท",https://www.skilllane.com/courses/Fatloss-Nutrition,by เพชรรัตน์ พิภพ,,5
1666013516-1143,https://www.skilllane.com/courses/all,"Basic Fitness Nutrition โภชนาการ สำหรับคนที่ไม่ชอบคำนวณฟ้าใส พึ่งอุดมFIT JUNCTIONS ACADEMYมีประกาศนียบัตร2,300 บาท",https://www.skilllane.com/courses/Basic-Fitness-Nutrition,by Watcharawalee Janthong,,5
1666013516-1144,https://www.skilllane.com/courses/all,"Basic Fitness Nutrition โภชนาการ สำหรับคนที่ไม่ชอบคำนวณฟ้าใส พึ่งอุดมFIT JUNCTIONS ACADEMYมีประกาศนียบัตร2,300 บาท",https://www.skilllane.com/courses/Basic-Fitness-Nutrition,by Aaestt Darnwittyakorn,,5
1666013516-1145,https://www.skilllane.com/courses/all,"Basic Fitness Nutrition โภชนาการ สำหรับคนที่ไม่ชอบคำนวณฟ้าใส พึ่งอุดมFIT JUNCTIONS ACADEMYมีประกาศนียบัตร2,300 บาท",https://www.skilllane.com/courses/Basic-Fitness-Nutrition,by Nichakarn Maneechaianan,,5
1666013516-1146,https://www.skilllane.com/courses/all,"Basic Fitness Nutrition โภชนาการ สำหรับคนที่ไม่ชอบคำนวณฟ้าใส พึ่งอุดมFIT JUNCTIONS ACADEMYมีประกาศนียบัตร2,300 บาท",https://www.skilllane.com/courses/Basic-Fitness-Nutrition,by ทศพร สายยิ้ม,,5
1666013524-1147,https://www.skilllane.com/courses/all,"Hardcore Nutrition อยากเพิ่มกล้าม ลดไขมันไปพร้อมกัน ต้องกินอย่างไรฟ้าใส พึ่งอุดมFIT JUNCTIONS ACADEMYมีประกาศนียบัตร2,900 บาท",https://www.skilllane.com/courses/Hardcore-Nutrition,by Aaestt Darnwittyakorn,,5
1666013571-1148,https://www.skilllane.com/courses/all,"เริ่มต้นเรียนวาดรูปดิจิทัล ด้วยคอร์สวาดรูปธรรมชาติคู อัคราวาริชสถาปนิกและนักวาดรูปดิจิทัลพลังบวก2,400 บาท",https://www.skilllane.com/courses/digital-painting,by Pubpab27 พุ่มรัก สอพอง,,5
1666013578-1149,https://www.skilllane.com/courses/all,"วิเคราะห์หุ้น TIDLOR แบบ VIสรรพงศ์ ลิมป์ธำรงกุลนักลงทุนสไตล์ VI นักแกะงบเบอร์หนึ่งของเมืองไทย1,990 บาท",https://www.skilllane.com/courses/vi-analysis-TIDLOR,by โอภาส ผลจันทร์,,4
1666013601-1150,https://www.skilllane.com/courses/all,"Start Up อย่างไรให้รอดและให้รุ่ง ศิลปะการดำเนินธุรกิจและการขายให้ประสบความสำเร็จไพบูลย์ ล้วนวรวัฒน์วิทยากร ผู้เชี่ยวชาญด้านการขายและการตลาด และผู้ก่อตั้ง PRACTICAL
TRAININGมีประกาศนียบัตร2,390 บาท",https://www.skilllane.com/courses/Start-Up-Success,by ไพบูลย์ ล้วนวรวัฒน์,,5
1666013620-1151,https://www.skilllane.com/courses/all,"Express.js 5 + MongoDB สำหรับการสร้าง Web Applicationนคร สินผดุงนครโค้ด สอนเขียนโปรแกรมมีประกาศนียบัตร2,590 บาท",https://www.skilllane.com/courses/nakorncode-express-mongodb,by Wichai Bubpamatanung,,5
1666013620-1152,https://www.skilllane.com/courses/all,"Express.js 5 + MongoDB สำหรับการสร้าง Web Applicationนคร สินผดุงนครโค้ด สอนเขียนโปรแกรมมีประกาศนียบัตร2,590 บาท",https://www.skilllane.com/courses/nakorncode-express-mongodb,by Mr.Sakda Taenmanee,,5
1666013620-1153,https://www.skilllane.com/courses/all,"Express.js 5 + MongoDB สำหรับการสร้าง Web Applicationนคร สินผดุงนครโค้ด สอนเขียนโปรแกรมมีประกาศนียบัตร2,590 บาท",https://www.skilllane.com/courses/nakorncode-express-mongodb,by rattanasak ritthitham,,5
1666013620-1154,https://www.skilllane.com/courses/all,"Express.js 5 + MongoDB สำหรับการสร้าง Web Applicationนคร สินผดุงนครโค้ด สอนเขียนโปรแกรมมีประกาศนียบัตร2,590 บาท",https://www.skilllane.com/courses/nakorncode-express-mongodb,by Suthee Suddee,สอนดี ครับละเอียดคุ้ม,5
1666013620-1155,https://www.skilllane.com/courses/all,"Express.js 5 + MongoDB สำหรับการสร้าง Web Applicationนคร สินผดุงนครโค้ด สอนเขียนโปรแกรมมีประกาศนียบัตร2,590 บาท",https://www.skilllane.com/courses/nakorncode-express-mongodb,by duanganucha bootchat,,4
1666013620-1156,https://www.skilllane.com/courses/all,"Express.js 5 + MongoDB สำหรับการสร้าง Web Applicationนคร สินผดุงนครโค้ด สอนเขียนโปรแกรมมีประกาศนียบัตร2,590 บาท",https://www.skilllane.com/courses/nakorncode-express-mongodb,by มนัส พิทยาการนุรัตน์,,5
1666013620-1157,https://www.skilllane.com/courses/all,"Express.js 5 + MongoDB สำหรับการสร้าง Web Applicationนคร สินผดุงนครโค้ด สอนเขียนโปรแกรมมีประกาศนียบัตร2,590 บาท",https://www.skilllane.com/courses/nakorncode-express-mongodb,by pakkaya mongkolsiri,,5
1666013620-1158,https://www.skilllane.com/courses/all,"Express.js 5 + MongoDB สำหรับการสร้าง Web Applicationนคร สินผดุงนครโค้ด สอนเขียนโปรแกรมมีประกาศนียบัตร2,590 บาท",https://www.skilllane.com/courses/nakorncode-express-mongodb,by Chananchida Muangsri,อะไรที่เคยมองข้ามไปพี่ก็จะเสริมให้ เคยเรียนที่อื่นมาค่ะแต่ไม่ละเอียดเท่านี่ พี่สอนดีค่ะคอร์สนี้แนะนำ,5
1666013635-1159,https://www.skilllane.com/courses/all,"Playwright Web Automated Test จาก Zero เป็น Heroอรรถบูรพ์ สานุตร์CTO บริษัทให้บริการในด้าน Automate Testing ประสบการณ์มากกว่า 10
ปี5,500 บาท",https://www.skilllane.com/courses/web-automated-test-playwright,by ต่อศักดิ์ ชัยวัฒนพงศ์,,5
1666016057-1160,https://www.skilllane.com/courses/all,"Basic Exercise Scienceฟ้าใส พึ่งอุดมFIT JUNCTIONS ACADEMYมีประกาศนียบัตร2,300 บาท",https://www.skilllane.com/courses/Basic-Exercise-Science-Fit-Junctions,by Aaestt Darnwittyakorn,,5
1666016057-1161,https://www.skilllane.com/courses/all,"Basic Exercise Scienceฟ้าใส พึ่งอุดมFIT JUNCTIONS ACADEMYมีประกาศนียบัตร2,300 บาท",https://www.skilllane.com/courses/Basic-Exercise-Science-Fit-Junctions,by Yaowapa Ponweang,,5
1666016064-1162,https://www.skilllane.com/courses/all,"Muscle Scienceฟ้าใส พึ่งอุดมFIT JUNCTIONS ACADEMYมีประกาศนียบัตร2,900 บาท",https://www.skilllane.com/courses/Muscle-Science-Fit-Junctions,by Aaestt Darnwittyakorn,,5
1666016064-1163,https://www.skilllane.com/courses/all,"Muscle Scienceฟ้าใส พึ่งอุดมFIT JUNCTIONS ACADEMYมีประกาศนียบัตร2,900 บาท",https://www.skilllane.com/courses/Muscle-Science-Fit-Junctions,by มงคล ชอบจิตร,สอนดีมากครับ,5
1666016072-1164,https://www.skilllane.com/courses/all,"Practical Anatomy Movement Tutorฟ้าใส พึ่งอุดมFIT JUNCTIONS ACADEMYมีประกาศนียบัตร2,300 บาท",https://www.skilllane.com/courses/Practical-Anatomy-Movement-Tutor-Fit-Junctions,by ณัฐพล มัตติทานนท์,,5
1666016072-1165,https://www.skilllane.com/courses/all,"Practical Anatomy Movement Tutorฟ้าใส พึ่งอุดมFIT JUNCTIONS ACADEMYมีประกาศนียบัตร2,300 บาท",https://www.skilllane.com/courses/Practical-Anatomy-Movement-Tutor-Fit-Junctions,by Aaestt Darnwittyakorn,,5
1666016072-1166,https://www.skilllane.com/courses/all,"Practical Anatomy Movement Tutorฟ้าใส พึ่งอุดมFIT JUNCTIONS ACADEMYมีประกาศนียบัตร2,300 บาท",https://www.skilllane.com/courses/Practical-Anatomy-Movement-Tutor-Fit-Junctions,by nat choonam,,5
1666016079-1167,https://www.skilllane.com/courses/all,"Basic Exercises Movement Tutorฟ้าใส พึ่งอุดมFIT JUNCTIONS ACADEMYมีประกาศนียบัตร2,300 บาท",https://www.skilllane.com/courses/Basic-Exercises-Movement-Tutor-Fit-Junctions,by Aaestt Darnwittyakorn,,5
1666016086-1168,https://www.skilllane.com/courses/all,"Basic Stretches Movement Tutorฟ้าใส พึ่งอุดมFIT JUNCTIONS ACADEMYมีประกาศนียบัตร2,300 บาท",https://www.skilllane.com/courses/Basic-Stretches-Movement-Tutor-Fit-Junctions,by Aaestt Darnwittyakorn,,5
1666016094-1169,https://www.skilllane.com/courses/all,"Advanced Back Movement Tutorฟ้าใส พึ่งอุดมFIT JUNCTIONS ACADEMYมีประกาศนียบัตร2,300 บาท",https://www.skilllane.com/courses/Advanced-Back-Movement-Tutor-Fit-Junctions,by Aaestt Darnwittyakorn,,5
1666016102-1170,https://www.skilllane.com/courses/all,"Advanced Booty and ABS Movement Tutorฟ้าใส พึ่งอุดมFIT JUNCTIONS ACADEMYมีประกาศนียบัตร2,300 บาท",https://www.skilllane.com/courses/Advanced-Booty-and-ABS-Movement-Tutor-Fit-Junctions,by Aaestt Darnwittyakorn,,5
1666016109-1171,https://www.skilllane.com/courses/all,"Advanced Chest and Shoulder Movement Tutorฟ้าใส พึ่งอุดมFIT JUNCTIONS ACADEMYมีประกาศนียบัตร2,300 บาท",https://www.skilllane.com/courses/Advanced-Chest-and-Shoulder-Movement-Tutor-Fit-Junctions,by Aaestt Darnwittyakorn,,5
1666016119-1172,https://www.skilllane.com/courses/all,"Basic English 1 (ภาษาอังกฤษพื้นฐาน 1)ผศ. ดร.นเรศ สุรสิทธิ์ผู้แต่งหนังสือภาษาอังกฤษขายดีกว่า 65 เล่ม เป็นผู้บริหารมหาวิทยาลัยหลายแห่ง
เป็นอาจารย์พิเศษสอนระดับปริญญาตรี โท เอก หลายมหาวิทยาลัย กว่า 30 ปี1,590 บาท1,900 บาท",https://www.skilllane.com/courses/Basic-English-1,by นายยุทธนา สนิท,,5
1666016160-1173,https://www.skilllane.com/courses/all,"จับจังหวะเข้าหุ้นสวยด้วย VOLUME (ฉบับ Update)นิติพงษ์ หิรัญพงษ์ (โค้ชพี่ป๊อบ)Trader มืออาชีพในแนวทาง Technical Analysis3,290 บาท",https://www.skilllane.com/courses/trading-volume,by Kanokkorn Moosor,,5
1666016160-1174,https://www.skilllane.com/courses/all,"จับจังหวะเข้าหุ้นสวยด้วย VOLUME (ฉบับ Update)นิติพงษ์ หิรัญพงษ์ (โค้ชพี่ป๊อบ)Trader มืออาชีพในแนวทาง Technical Analysis3,290 บาท",https://www.skilllane.com/courses/trading-volume,by นายวัชระ รินทา,,5
1666016160-1175,https://www.skilllane.com/courses/all,"จับจังหวะเข้าหุ้นสวยด้วย VOLUME (ฉบับ Update)นิติพงษ์ หิรัญพงษ์ (โค้ชพี่ป๊อบ)Trader มืออาชีพในแนวทาง Technical Analysis3,290 บาท",https://www.skilllane.com/courses/trading-volume,by ภัทราวุธ พัฒนานุรัชต์,,5
1666016160-1176,https://www.skilllane.com/courses/all,"จับจังหวะเข้าหุ้นสวยด้วย VOLUME (ฉบับ Update)นิติพงษ์ หิรัญพงษ์ (โค้ชพี่ป๊อบ)Trader มืออาชีพในแนวทาง Technical Analysis3,290 บาท",https://www.skilllane.com/courses/trading-volume,by ธารียา เถียรทอง,,5
1666016160-1177,https://www.skilllane.com/courses/all,"จับจังหวะเข้าหุ้นสวยด้วย VOLUME (ฉบับ Update)นิติพงษ์ หิรัญพงษ์ (โค้ชพี่ป๊อบ)Trader มืออาชีพในแนวทาง Technical Analysis3,290 บาท",https://www.skilllane.com/courses/trading-volume,by Penrudee Aotyimprai,,5
1666016160-1178,https://www.skilllane.com/courses/all,"จับจังหวะเข้าหุ้นสวยด้วย VOLUME (ฉบับ Update)นิติพงษ์ หิรัญพงษ์ (โค้ชพี่ป๊อบ)Trader มืออาชีพในแนวทาง Technical Analysis3,290 บาท",https://www.skilllane.com/courses/trading-volume,by มาเรียม lastname,,5
1666016160-1179,https://www.skilllane.com/courses/all,"จับจังหวะเข้าหุ้นสวยด้วย VOLUME (ฉบับ Update)นิติพงษ์ หิรัญพงษ์ (โค้ชพี่ป๊อบ)Trader มืออาชีพในแนวทาง Technical Analysis3,290 บาท",https://www.skilllane.com/courses/trading-volume,by บุญชัย สมจันทร์,,5
1666016160-1180,https://www.skilllane.com/courses/all,"จับจังหวะเข้าหุ้นสวยด้วย VOLUME (ฉบับ Update)นิติพงษ์ หิรัญพงษ์ (โค้ชพี่ป๊อบ)Trader มืออาชีพในแนวทาง Technical Analysis3,290 บาท",https://www.skilllane.com/courses/trading-volume,by นพคุณ ไชยคำ,,5
1666016160-1181,https://www.skilllane.com/courses/all,"จับจังหวะเข้าหุ้นสวยด้วย VOLUME (ฉบับ Update)นิติพงษ์ หิรัญพงษ์ (โค้ชพี่ป๊อบ)Trader มืออาชีพในแนวทาง Technical Analysis3,290 บาท",https://www.skilllane.com/courses/trading-volume,by วรา พ,,5
1666016160-1182,https://www.skilllane.com/courses/all,"จับจังหวะเข้าหุ้นสวยด้วย VOLUME (ฉบับ Update)นิติพงษ์ หิรัญพงษ์ (โค้ชพี่ป๊อบ)Trader มืออาชีพในแนวทาง Technical Analysis3,290 บาท",https://www.skilllane.com/courses/trading-volume,by เทพมงคล จัดแจง,,4
1666016160-1183,https://www.skilllane.com/courses/all,"จับจังหวะเข้าหุ้นสวยด้วย VOLUME (ฉบับ Update)นิติพงษ์ หิรัญพงษ์ (โค้ชพี่ป๊อบ)Trader มืออาชีพในแนวทาง Technical Analysis3,290 บาท",https://www.skilllane.com/courses/trading-volume,by Rose Nattamon,,5
1666016160-1184,https://www.skilllane.com/courses/all,"จับจังหวะเข้าหุ้นสวยด้วย VOLUME (ฉบับ Update)นิติพงษ์ หิรัญพงษ์ (โค้ชพี่ป๊อบ)Trader มืออาชีพในแนวทาง Technical Analysis3,290 บาท",https://www.skilllane.com/courses/trading-volume,by PanPhol Milli,,5
1666016160-1185,https://www.skilllane.com/courses/all,"จับจังหวะเข้าหุ้นสวยด้วย VOLUME (ฉบับ Update)นิติพงษ์ หิรัญพงษ์ (โค้ชพี่ป๊อบ)Trader มืออาชีพในแนวทาง Technical Analysis3,290 บาท",https://www.skilllane.com/courses/trading-volume,by วสันต์ แย้มเอิบศิลป์,,5
1666016160-1186,https://www.skilllane.com/courses/all,"จับจังหวะเข้าหุ้นสวยด้วย VOLUME (ฉบับ Update)นิติพงษ์ หิรัญพงษ์ (โค้ชพี่ป๊อบ)Trader มืออาชีพในแนวทาง Technical Analysis3,290 บาท",https://www.skilllane.com/courses/trading-volume,by Vatin Sudchai,10,5
1666016160-1187,https://www.skilllane.com/courses/all,"จับจังหวะเข้าหุ้นสวยด้วย VOLUME (ฉบับ Update)นิติพงษ์ หิรัญพงษ์ (โค้ชพี่ป๊อบ)Trader มืออาชีพในแนวทาง Technical Analysis3,290 บาท",https://www.skilllane.com/courses/trading-volume,by บอย บัณทิต,,5
1666016160-1188,https://www.skilllane.com/courses/all,"จับจังหวะเข้าหุ้นสวยด้วย VOLUME (ฉบับ Update)นิติพงษ์ หิรัญพงษ์ (โค้ชพี่ป๊อบ)Trader มืออาชีพในแนวทาง Technical Analysis3,290 บาท",https://www.skilllane.com/courses/trading-volume,by Yonglap Sinchareon,,5
1666016160-1189,https://www.skilllane.com/courses/all,"จับจังหวะเข้าหุ้นสวยด้วย VOLUME (ฉบับ Update)นิติพงษ์ หิรัญพงษ์ (โค้ชพี่ป๊อบ)Trader มืออาชีพในแนวทาง Technical Analysis3,290 บาท",https://www.skilllane.com/courses/trading-volume,by Bnn 555,,5
1666016160-1190,https://www.skilllane.com/courses/all,"จับจังหวะเข้าหุ้นสวยด้วย VOLUME (ฉบับ Update)นิติพงษ์ หิรัญพงษ์ (โค้ชพี่ป๊อบ)Trader มืออาชีพในแนวทาง Technical Analysis3,290 บาท",https://www.skilllane.com/courses/trading-volume,by ปิยนาถ เจริญศรี,,5
1666016160-1191,https://www.skilllane.com/courses/all,"จับจังหวะเข้าหุ้นสวยด้วย VOLUME (ฉบับ Update)นิติพงษ์ หิรัญพงษ์ (โค้ชพี่ป๊อบ)Trader มืออาชีพในแนวทาง Technical Analysis3,290 บาท",https://www.skilllane.com/courses/trading-volume,by wutthisak saengow,,5
1666016160-1192,https://www.skilllane.com/courses/all,"จับจังหวะเข้าหุ้นสวยด้วย VOLUME (ฉบับ Update)นิติพงษ์ หิรัญพงษ์ (โค้ชพี่ป๊อบ)Trader มืออาชีพในแนวทาง Technical Analysis3,290 บาท",https://www.skilllane.com/courses/trading-volume,by Yusran Payae,,5
1666016169-1193,https://www.skilllane.com/courses/all,"The Stock Blueprint Exclusive at SkillLane (Update 2022)ภาววิทย์ กลิ่นประทุมธำรงชัย เอกอมรวงศ์ (หยง)8,490 บาท",https://www.skilllane.com/courses/STBP_SkillLane,by Peerasak Boonyakitanon,,5
1666016169-1194,https://www.skilllane.com/courses/all,"The Stock Blueprint Exclusive at SkillLane (Update 2022)ภาววิทย์ กลิ่นประทุมธำรงชัย เอกอมรวงศ์ (หยง)8,490 บาท",https://www.skilllane.com/courses/STBP_SkillLane,by Noomstar suk,,5
1666016169-1195,https://www.skilllane.com/courses/all,"The Stock Blueprint Exclusive at SkillLane (Update 2022)ภาววิทย์ กลิ่นประทุมธำรงชัย เอกอมรวงศ์ (หยง)8,490 บาท",https://www.skilllane.com/courses/STBP_SkillLane,by ปฏิภาณ ปรานมนตรี,,5
