,word,count
329,output จาก,1
299,metric,1
300,microservice,1
301,microservice แต่,1
302,microservices,1
303,microservices อธิบาย,1
306,middle,1
307,middle management,1
349,postit เข้าไป,1
346,pm,1
373,react,1
345,plot ดูจะ,1
536,กราฟ แบบนี้,1
537,กราฟ โปรแกรม,1
538,กรุณา,1
539,กรุณา ช่วยเหลือ,1
540,กลับ,1
541,กลับ เรียน,1
544,กลับมา เรียน,1
546,กว่า (,1
547,กว่า go,1
548,กว่า hint,1
549,กว่า tips,1
440,study จริง,1
438,step แล้ว,1
437,step,1
348,postit,1
333,overview nft,1
334,part,1
335,part ของ,1
336,pattern,1
337,pattern อื่นๆ,1
339,pdf .,1
340,pdf ด้วย,1
341,pivot,1
342,pivot chart,1
344,plot ดู,1
308,mind,1
309,mind set,1
310,mini,1
311,mini project,1
414,set กราฟ,1
415,set ของ,1
416,set ค่า,1
419,sheet ค่อนข้าง,1
421,sheet หลาย,1
370,quiz มัน,1
422,sheet อยู่แล้ว,1
423,social,1
424,social listening,1
425,software,1
426,software engineer,1
427,solution,1
428,source,1
429,source code,1
430,sprint,1
431,sprint ตัวอย่าง,1
433,sql ซึ่ง,1
434,sql ว่า,1
435,stand,1
404,scientist ไม่,1
403,scientist,1
402,science เบื้องต้น,1
401,science มากขึ้น,1
371,quote,1
372,quote ครู,1
412,server คลิป,1
411,server,1
410,sense มาก,1
324,oop ต่าง,1
312,mistake,1
313,mistake ทั้ง,1
314,mobile,1
315,mobile dev,1
316,monotone,1
317,monotone มากเกินไป,1
318,nft,1
319,nft ได้ดี,1
320,ok,1
321,ok อยาก,1
323,oop ง่าย,1
325,oop ใช้,1
409,sense,1
326,os,1
327,os เลย,1
328,output,1
366,query ลองดู,1
369,quiz บาง,1
436,stand up,1
420,sheet สรุป,1
405,section,1
406,section case,1
407,senior,1
408,senior หรือ,1
54,3 วัน,1
901,ควร รู้,1
51,2022 เข้าใจ,1
1177,จาก อะไร,1
1179,จำ,1
1180,จำ syntax,1
1182,จำกัด มากเกินไป,1
1183,จำกัด เนื้อหา,1
1184,จำได้,1
1185,จำได้ ก็,1
1187,จินตนาการ เอา,1
1132,จน เกินไป,1
1189,จึง ทำให้,1
1190,จึง รวบรัด,1
1191,จึง เข้าใจ,1
1192,จึง ไม่,1
1193,จึง ไม่ค่อย,1
1194,จุด,1
1195,จุด สำคัญ,1
1196,จุดประสงค์,1
1197,จุดประสงค์ ของ,1
1198,จุดสำคัญ,1
1199,จุดสำคัญ หน่อย,1
1200,จุดเด่น,1
1201,จุดเด่น อะไร,1
1171,จาก ตัวอย่าง,1
1170,จาก คน,1
1169,จาก การทำงาน,1
1168,จาก การซื้อขาย,1
1178,จาก ไม่,1
1176,จาก สิ่ง,1
1135,จนถึง แนวทาง,1
1175,จาก ภาษา,1
1067,คือ เยอะ,1
1068,คือ แทบจะ,1
1069,คุณ,1
1071,คุณภาพ,1
1088,ค่อนข้าง กระชับ,1
1072,คุณภาพ มาก,1
1073,คุย,1
1074,คุย กับ,1
1077,คุ้ม,1
1078,คุ้ม เท่าไหร่,1
1079,คุ้มค่า,1
1080,คูณ,1
1081,คูณ หาร,1
1082,คู่ควร,1
1083,คู่มือ,1
1084,คู่มือ แนบ,1
1085,ค่อน,1
1086,ค่อน ข้า,1
1129,ง่ายๆ สำหรับ,1
1130,ง่ายๆ แต่ละ,1
1131,จน,1
1186,จินตนาการ,1
1172,จาก ตำรา,1
1173,จาก นอก,1
1174,จาก บทเรียน,1
1134,จนถึง ผู้ใช้,1
1137,จบ คอร์ส,1
50,2022,1
940,ความหลากหลาย,1
942,ความเข้าใจ,1
943,คว่ม,1
944,คว่ม เข้าใจ,1
946,คสพ กัน,1
947,คสพ อย่างไร,1
948,คอ,1
949,คอ รส,1
951,คอน เท้นท์เ,1
952,คอน เส,1
953,คอม,1
954,คอม ของ,1
956,คอย refresh,1
974,คอร์ส ทำให้,1
959,คอร์ สมัน,1
960,คอร์ด,1
961,คอร์ด น่าสนใจ,1
963,คอร์ส design,1
964,คอร์ส require,1
965,คอร์ส ก็,1
966,คอร์ส ความ,1
967,คอร์ส ค่อนข้าง,1
968,คอร์ส ดี,1
969,คอร์ส ดีมาก,1
970,คอร์ส ดีแล้ว,1
971,คอร์ส ต่อยอด,1
941,ความหลากหลาย นำไปใช้,1
955,คอย,1
1138,จบ บัญชี,1
1053,คือ system,1
1139,จบ สักที,1
1140,จบ ใหม่,1
1142,จริง คุ้มค่า,1
1143,จริง ตอนนี้,1
1144,จริง ทำ,1
1145,จริง นะคะ,1
1146,จริง มากขึ้น,1
1147,จริง สอดแทรก,1
1148,จริง สั้น,1
1149,จริง หรือไม่,1
1150,จริง อย่าง,1
1151,จริง แต่,1
1153,จริงๆ ถึง,1
1154,จริงๆ เยอะ,1
1157,จังหวะ หายใจ,1
1158,จังหวะ เข้า,1
1159,จังหวะ เลื่อน,1
1160,จัดการ,1
1161,จัดการ กับ,1
1162,จัดระเบียบ,1
1163,จัดระเบียบ โค้ด,1
1164,จา,1
1165,จา รณ,1
1055,คือ ตัว,1
1054,คือ คำถาม,1
1066,คือ เนื้อหา,1
1065,คือ อารมณ์,1
1064,คือ อะไร,1
729,ก้อง สะท้อน,1
731,ก๊อ ป,1
733,ขนาด คน,1
734,ขนาด นั้น,1
735,ขยายความ,1
736,ขยายความ เพิ่ม,1
738,ของ agile,1
739,ของ case,1
740,ของ design,1
741,ของ mobile,1
710,ก่อน ทำงาน,1
708,ก่อน ถ้า,1
706,ก่อน คอร์ส,1
705,ก่อน คลิป,1
671,ก็ ความ,1
672,ก็ คิด,1
673,ก็ คือ,1
674,ก็ จริง,1
675,ก็ ชอบ,1
676,ก็ ดี,1
677,ก็ ตัดสินใจ,1
678,ก็ ต่อยอด,1
679,ก็ ทำ,1
680,ก็ ทำให้,1
682,ก็ พ่น,1
684,ก็ ยังมี,1
730,ก๊อ,1
728,ก้อง,1
1063,คือ อยาก,1
727,ก่อนหน้า แล้ว,1
619,การสอน ค่อนข้าง,1
620,การสอน ทฤษฎี,1
621,การสอน น่า,1
622,การสอน มุ่ง,1
623,การสอน วาง,1
624,การสอน เรื่อง,1
666,กู๋,1
667,กู๋ เอง,1
669,ก็ การทำงาน,1
724,ก่อนที่จะ ทำ,1
711,ก่อน น่าจะ,1
712,ก่อน บ้าง,1
713,ก่อน ประมาณ,1
714,ก่อน ยัง,1
715,ก่อน หรือ,1
716,ก่อน เขียน,1
717,ก่อน เฉลย,1
718,ก่อน เป็นการ,1
719,ก่อน เพื่อ,1
720,ก่อน เลย,1
721,ก่อน เสมอ,1
722,ก่อน แต่,1
723,ก่อนที่จะ,1
726,ก่อนหน้า นั้น,1
670,ก็ คง,1
685,ก็ รู้สึก,1
687,ก็ สามารถ,1
688,ก็ อยาก,1
689,ก็ อาจจะ,1
1111,ค้าง เลย,1
1091,ค่อนข้าง ช้า,1
1113,งง กับ,1
1114,งง ตาม,1
1115,งง บาง,1
1117,งง อยู่,1
1118,งงเป็นไก่ตาแตก,1
1119,งะ,1
1120,งะ เอียด,1
1121,งาน,1
1122,งาน แต่ละ,1
1123,ง่าน,1
1124,ง่าน ดี,1
1126,ง่าย ขึ้น,1
1127,ง่าย ไม่,1
1092,ค่อนข้าง ยาก,1
1089,ค่อนข้าง ขาด,1
903,ควร ส่ง,1
1070,คุณ แพท,1
1056,คือ ตัวอย่าง,1
1057,คือ ต้อง,1
1058,คือ ทำความเข้าใจ,1
1059,คือ บทเรียน,1
1061,คือ พวก,1
1062,คือ อธิบาย,1
1108,ค้นหา มากกว่า,1
1107,ค้นหา,1
1106,ค่า แต่,1
899,ควร มีความรู้,1
690,ก็ เข้าใจ,1
691,ก็ เฉลย,1
692,ก็ โอเค,1
694,ก็ ไม่ต้อง,1
696,ก็ดี คับ,1
697,ก็ดี เช่น,1
698,ก็ดี เหมือน,1
700,ก็ได้ อธิบาย,1
701,ก็ได้ 😅),1
703,ก่อน assumed,1
704,ก่อน chapter,1
900,ควร รุ้,1
1105,ค่า กราฟ,1
2122,ฝึก เหมือนกัน,1
1110,ค้าง ต้อง,1
1093,ค่อนข้าง ละเอียด,1
1094,ค่อนข้าง วน,1
1095,ค่อนข้าง อธิบาย,1
1096,ค่อนข้าง เข้าถึง,1
1098,ค่อนข้าง เล็ก,1
1099,ค่อนข้าง โอเค,1
1101,ค่อย กลับมา,1
1102,ค่อย ทำ,1
1104,ค่า +,1
972,คอร์ส ถือว่า,1
939,ความสนใจ ของ,1
938,ความสนใจ,1
176,detail มากกว่า,1
178,dev บ้าง,1
179,develop,1
180,develop เนื้อหา,1
181,developer,1
182,developer ไม่,1
183,discuss,1
184,discuss กันเอง,1
185,doc,1
186,doc หรือ,1
188,"docker ,",1
189,docker command,1
226,formula,1
227,formula มากกว่า,1
229,function กว่า,1
280,lead,1
265,journey สินค้า,1
266,junior,1
267,"junior ,",1
268,keyword,1
269,keyword สำหรับ,1
270,knowledge,1
271,knowledge ว่า,1
274,kotlin พร้อมกับ,1
275,kotlin อย่าง,1
276,kube,1
177,dev,1
190,docker นิดหน่อย,1
215,exercise ก็,1
175,detail,1
217,exercise ช้า,1
218,exercise ตัว,1
219,feel,1
220,feel แบบ,1
222,fi wireframe,1
223,fi เบยคืด,1
224,for,1
225,for innovation,1
193,download,1
191,docs,1
296,meeting การสอน,1
174,design มหาลัย,1
157,customer,1
158,customer journey,1
159,dashboard,1
160,dashboard แล้ว,1
163,data scientist,1
164,demension,1
165,demension ใช้,1
166,demo,1
167,demo ไว้,1
168,deployment,1
169,deployment ใส่,1
171,design for,1
172,design pattern,1
277,"kube ,",1
278,laptop,1
279,laptop ยิ่ง,1
281,line,1
242,go ครบ,1
243,go ครบถ้วน,1
246,guide,1
247,guide สำหรับ,1
248,hint,1
249,hint อยู่,1
250,idea,1
251,idea ต่างๆ,1
252,innovation,1
253,innovation ทำให้,1
254,insert,1
255,insert แล้ว,1
256,insight,1
257,insight พิเศษ,1
258,insights,1
259,insights ที่ซ่อน,1
260,involve,1
156,criteria วัด,1
155,criteria,1
154,correlation ไม่,1
61,5 ก่อน,1
43,1 ท่าน,1
44,1 อย่าง,1
48,2 คอร์ส,1
49,2 ตัวแปร,1
241,go fundamentals,1
240,go basic,1
239,"go ,",1
292,management ควร,1
230,function ตัวอย่าง,1
282,line bot,1
283,link,1
284,link แนบ,1
285,listening,1
286,listening ควร,1
287,live,1
288,live chat,1
289,make,1
290,make เท่าไหร่,1
291,management,1
293,material,1
237,get requirement,1
294,material ค่อนข้าง,1
264,journey,1
263,javascript ก่อน,1
262,javascript,1
261,involve กับ,1
231,function ต่างๆ,1
232,fundamental,1
233,fundamental ได้ดี,1
234,fundamentals,1
235,fundamentals เพราะ,1
236,get,1
216,exercise ค่อนข้าง,1
213,excel วิเคราะห์,1
937,ความรู้ เยอะ,1
935,ความรู้ อื่นๆ,1
975,คอร์ส ทำได้,1
1051,คิดได้,1
1033,คำพูด,1
1019,คำตอบ เลย,1
1020,คำตอบ แต่ว่า,1
1022,คำถาม ทำให้,1
1023,คำถาม ที่ว่า,1
1024,คำถาม ผม,1
1025,คำถาม พาร์ท,1
1026,คำถาม มัน,1
1027,คำถาม ว่า,1
1028,คำถาม หา,1
1029,คำถาม อยาก,1
1030,คำถาม เพื่อ,1
1031,คำถาม เหมาะ,1
1032,คำถาม แต่,1
1034,คำพูด ซึง,1
976,คอร์ส ปู,1
1035,คำศัพท์,1
1036,คำศัพท์ บาง,1
1037,คำสั่ง,1
1038,คำสั่ง average,1
1039,คำอธิบาย,1
1040,คำอธิบาย ละเอียด,1
1042,คำแนะนำ ก็,1
973,คอร์ส ทำ,1
934,ความรู้ พื้นฐาน,1
212,excel มาก,1
933,ความรู้ ทำ,1
936,ความรู้ เข้าใจ,1
904,ควร เนื้อหา,1
906,ควร เรียน,1
907,ควร แจ้ง,1
908,ควรจะ,1
909,ควรจะ เปลี่ยน,1
910,ควานหา,1
911,ควานหา เอา,1
915,ความ ยาว,1
916,ความ รุ้,1
917,ความ สับสน,1
918,ความ อธิบาย,1
919,ความ ใกล้เคียง,1
920,ความ ไม่,1
921,ความชำนาญ,1
922,ความชำนาญ จำ,1
923,ความต่อเนื่อง,1
924,ความต่อเนื่อง ทรงผม,1
925,ความต้องการ,1
926,ความต้องการ เนื้อ,1
927,ความน่าสนใจ,1
928,ความน่าสนใจ เ,1
930,ความรู้ go,1
931,ความรู้ ค้นหา,1
932,ความรู้ ต่อยอด,1
1043,คำแนะนำ หรือ,1
1045,คิด ค่อนข้าง,1
1046,คิด ดี,1
1047,คิด มากกว่า,1
1007,คาดหวัง แต่,1
1009,คาม,1
1010,คาม ผู้สอน,1
1012,คำ คือ,1
1013,คำ ต่างๆ,1
590,การซื้อขาย หุ้น,1
589,การซื้อขาย,1
588,การคำนวณ มากกว่า,1
208,example,1
194,download presentation,1
195,ebook,1
196,ebook แนบ,1
197,empathize,1
198,empathize user,1
199,engineer,1
200,engineer ทุกคน,1
202,"error ,",1
203,error ต่างๆ,1
204,error บ่อยครั้ง,1
205,error ส่วน,1
206,es,1
207,es 5,1
209,example ยืน,1
192,docs อิ้ง,1
211,excel ปัจจุบัน,1
1006,คาดหวัง เกินไป,1
1005,คาดหวัง เกิน,1
1004,คาดหวัง อะไร,1
983,คอร์ส สอน,1
1049,คิด แต่,1
1050,คิด ไว้,1
1018,คำตอบ ว่า,1
1017,คำตอบ ค่อนข้าง,1
1015,คำ ใบ้,1
1014,คำ อาจจะ,1
977,คอร์ส ผ่าน,1
978,คอร์ส พื้นฐาน,1
980,คอร์ส มากกว่า,1
981,คอร์ส ยัง,1
982,คอร์ส ละเอียด,1
984,คอร์ส หลัง,1
1003,คาดหวัง ว่า,1
986,คอร์ส อยาก,1
987,คอร์ส อื่น,1
988,คอร์ส เด็ก,1
989,คอร์ส เน้น,1
990,คอร์ส เป็นไป,1
992,คอร์ส เรียน,1
993,คอร์ส เสียง,1
996,คอร์ส โค้ด,1
997,คอร์ส โอเค,1
1000,คับ,1
1002,คาดหวัง ลง,1
2121,ฝึก หัก,1
2203,พื้นฐาน เหมาะสม,1
2123,ฝึก ใช้ได้,1
1276,ซ้ำ อีก,1
1351,ด้วย พื้นฐาน,1
1334,ดู monotone,1
1319,ดีมาก จริงๆ,1
1320,ดีมาก พอ,1
1321,ดีมาก เลย,1
1322,ดีมาก แต่,1
1323,ดีเทล,1
1324,ดีเทล ไม่,1
1325,ดีแต่,1
1326,ดีแต่ อาจจะ,1
1327,ดีแล้ว,1
1329,ดึง .,1
1330,ดึง ใช้,1
1331,ดึงดูด,1
1332,ดึงดูด ความสนใจ,1
1335,ดู ข้อมูลดิบ,1
1279,ซ้ำ โดน,1
1336,ดู ด้วย,1
1337,ดู วิดีโอ,1
1338,ดู วีดีโอ,1
1339,ดู สึก,1
1340,ดู อะไร,1
1341,ดู เลย,1
1343,ดู ไม่,1
1344,ดูจะ,1
1278,ซ้ำ แล้ว,1
1240,ช่วยเหลือ,1
1347,ด้วย go,1
1239,ช่วย เข้าใจ,1
1207,ชวน,1
1208,ชวน เพื่อน,1
1210,ชอบ ค้าง,1
1211,ชอบ ทำ,1
1212,ชอบ มาก,1
1214,ชัดเจน กว่า,1
1215,ชัดเจน คลุมเครือ,1
1217,ชัดเจน แต่ละ,1
1218,ชัดเจน ไม่,1
1219,ชีวิต,1
1220,ชีวิต ก็,1
1221,ชีวิตประจำวัน,1
1222,ชีวิตประจำวัน เลย,1
1223,ชี้,1
1224,ชี้ สไลด์,1
1225,ชี้แนะ,1
1226,ชี้แนะ คำถาม,1
1228,ช่วง deployment,1
1229,ช่วง ทำ,1
1230,ช่วง สุดท้าย,1
1231,ช่วง เ,1
1232,ช่วง เว้น,1
1234,ช่วงแรก แต่,1
1235,ช่วงแรก ไม่,1
1238,ช่วย อธิบาย,1
1345,ดูจะ คน,1
1348,ด้วย research,1
1713,ทำความเข้าใจ สูตร,1
1306,ดี อยู่,1
1309,ดี เหมาะกับ,1
1311,ดี โอ,1
1313,ดีกว่า,1
1503,ติดตาม การตัดต่อ,1
1505,ติดต่อสอบถาม เจ้าหน้าที่,1
1805,นัก ต้อง,1
1705,ทำ ไง,1
1688,ทำ รายได้,1
1689,ทำ ลำบาก,1
1690,ทำ สิ่ง,1
1691,ทำ อย่าง,1
1692,ทำ อย่างไร,1
1693,ทำ อย่างไรบ้าง,1
1695,ทำ เพิ่ม,1
1696,ทำ เพื่อ,1
1697,ทำ เสร็จ,1
1698,ทำ เหมือน,1
1701,ทำ แบบทดสอบ,1
1702,ทำ แบบฝึกหัด,1
1703,ทำ แล้ว,1
1707,ทำ ไว้,1
1686,ทำ มห้,1
1708,ทำการ,1
1709,ทำการ แยก,1
1710,ทำความรู้จัก,1
1307,ดี เกิน,1
1305,ดี อยาก,1
1349,ด้วย คลิป,1
1303,ดี สำคัญ,1
1350,ด้วย ค่า,1
1317,ดีงาม,1
1316,ดีขึ้น กว่า,1
1315,ดีขึ้น,1
1314,ดีกว่า เยอะ,1
1280,ฐาน,1
1281,ฐาน ใช้,1
1283,ฐานข้อมูล หาก,1
1284,ฐานข้อมูล เหมาะสม,1
1285,ฐานข้อมูล แต่ละ,1
1286,ดัก,1
1287,ดัก ว่า,1
1288,ดังกล่าว,1
1289,ดังกล่าว มากขึ้น,1
1291,ดาว โหลด,1
1292,ดาว ใหม่,1
1294,ดี การบรรยาย,1
1295,ดี ควร,1
1296,ดี คุณภาพ,1
1297,ดี ค่า,1
1298,ดี ช่วงแรก,1
1299,ดี ตรงจุด,1
1300,ดี ตั้งกระทู้,1
1301,ดี ยิ่งกว่า,1
1302,ดี ยิ่งขึ้น,1
1241,ช่วยเหลือ หน่อย,1
1242,ช่อง,1
1243,ช่อง ยู,1
1479,ตาม update,1
1481,ตาม ความต้องการ,1
1482,ตาม พร้อม,1
1483,ตาม เนื้อหา,1
1484,ตาม แล้ว,1
1486,ตามคำแนะนำ,1
1431,ตัวอย่าง ก่อนหน้า,1
1487,ตามคำแนะนำ อย่าง,1
1488,ตามที่,1
1489,ตามที่ เฉลย,1
1491,ตามอย่าง เข้าใจ,1
1492,ตามอย่าง เดียว,1
1493,ตาราง,1
1494,ตาราง ฐานข้อมูล,1
1495,ตำรา,1
1496,ตำรา เรียน,1
1498,ติด ประเด็น,1
1499,ติด ว่า,1
1500,ติดตั้ง,1
1501,ติดตั้ง หรือ,1
1468,ตั้งชื่อ,1
1467,ตั้งค่า อธิบาย,1
1466,ตั้งค่า,1
1465,ตั้งคำถาม แต่ละ,1
1432,ตัวอย่าง ของ,1
1433,ตัวอย่าง ควร,1
1480,ตาม กระบวนการ,1
1478,ตาม link,1
1244,ช่องว่าง,1
1477,ตาม doc,1
1368,ด์,1
1370,ตม,1
1386,ตลอด ก,1
1371,ตม โจทย์,1
1373,ตรง กับ,1
1374,ตรง ตาม,1
1375,ตรง สูตร,1
1376,ตรง เวอร์ชั่น,1
1377,ตรงจุด,1
1378,ตรงจุด ต้องการ,1
1380,ตรงนี้ ด้วย,1
1381,ตรงนี้ นิดนึง,1
1382,ตรงนี้ เลย,1
1383,ตรงไหน,1
1384,ตรงไหน แต่ละ,1
1385,ตลอด,1
1428,ตัวอย่าง pm,1
1429,ตัวอย่าง update,1
1430,ตัวอย่าง การคำนวณ,1
1485,ตาม ไม่,1
1469,ตั้งชื่อ function,1
1471,ตั้งแต่ ผู้ใช้,1
1473,ตั้งแต่ เริ่ม,1
1474,ตั้งใจ,1
1475,ตั้งใจ ทำ,1
1434,ตัวอย่าง ความ,1
1435,ตัวอย่าง จริง,1
1436,ตัวอย่าง นำมาใช้,1
1437,ตัวอย่าง บาง,1
1249,ช้า กว่า,1
1250,ช้า ประเด็น,1
1251,ช้า หน่อย,1
1252,ช้า เ,1
1253,ช้า แต่,1
1254,ช้า ใจง่าย,1
1255,ช้า ไม่,1
1256,ซับ,1
1257,ซับ ไต,1
1258,ซับซ้อน,1
1260,ซึง,1
1277,ซ้ำ เพื่อ,1
1261,ซึง ไม่,1
1263,ซึ่ง ขึ้น,1
1264,ซึ่ง คอร์ส,1
1265,ซึ่ง ต้อง,1
1266,ซึ่ง ถ้า,1
1267,ซึ่ง ผม,1
1268,ซึ่ง ผู้สอน,1
1269,ซึ่ง รายละเอียด,1
1270,ซึ่ง อาจจะ,1
1271,ซื้อ,1
1272,ซื้อ เด็ก,1
1273,ซูม,1
1274,ซูม ไม่,1
1248,ช้า 3,1
1247,ช้า ),1
1245,ช่องว่าง น้อยกว่า,1
1452,ตัวเอง ว่า,1
1439,ตัวอย่าง ผู้เรียน,1
1440,ตัวอย่าง มุมมอง,1
1442,ตัวอย่าง หลากหลาย,1
1443,ตัวอย่าง เพิ่มขึ้น,1
1444,ตัวอย่าง เหมาะ,1
1445,ตัวอย่าง โค้ด,1
1446,ตัวอย่าง ไม่,1
1447,ตัวอย่าง ไว้,1
1448,ตัวเลข,1
1449,ตัวเลข ละเอียด,1
1451,ตัวเอง ด้วย,1
1454,ตัวแปร น่าจะ,1
1259,ซับซ้อน มาก,1
1455,ตัวแปร เพื่อ,1
1456,ตัวแปร โผล่,1
1458,ตั้ง หรือ,1
1460,ตั้ง แ,1
1461,ตั้ง แต่ต้น,1
1462,ตั้งกระทู้,1
1463,ตั้งกระทู้ ก็,1
1464,ตั้งคำถาม,1
1354,ด้วย เผื่อ,1
1353,ด้วย เทคนิค,1
1352,ด้วย มากกว่า,1
1711,ทำความรู้จัก data,1
1714,ทำความเข้าใจ ส่วน,1
2124,ฝึกฝน,1
1513,ต่อยอด ไว,1
1515,ต่อเนื่อง ยาว,1
1517,ต่าง จาก,1
1518,ต่าง แล้ว,1
1519,ต่างกัน,1
1520,ต่างกัน อย่างไร,1
1522,ต่างๆ กับ,1
1523,ต่างๆ ก็,1
1524,ต่างๆ ซึ่ง,1
1525,ต่างๆ มากกว่า,1
1526,ต่างๆ สอน,1
1527,ต่างๆ เข้าถึง,1
1528,ต่างๆ แต่,1
1529,ต่างๆ ได้ดี,1
1531,ต้น ถ้า,1
1532,ต้นเรื่อง,1
1533,ต้นเรื่อง design,1
1534,ต้ม,1
1535,ต้ม ​,1
1537,ต้อง ควานหา,1
1538,ต้อง คอย,1
1577,ถึง เหตุ,1
1579,ถึงขั้น,1
1649,ทั้งคน,1
1633,ทักษา,1
1618,ทดสอบ,1
1514,ต่อเนื่อง,1
1512,ต่อยอด เพิ่มเติม,1
1621,ทบทวน ความ,1
1511,ต่อยอด ลำบาก,1
1557,ต้องการ การบรรยาย,1
1558,ต้องการ ควร,1
1559,ถัดไป,1
1562,ถาม คำถาม,1
1578,ถึง แนวทาง,1
1563,ถาม คุณ,1
1564,ถาม ยาก,1
1565,ถาม ละเอียด,1
1566,ถาม เพื่อน,1
1567,ถาม ใคร,1
1569,ถึง ความหลากหลาย,1
1570,ถึง จริง,1
1571,ถึง ตัวอย่าง,1
1572,ถึง บ่งบอก,1
1573,ถึง พอ,1
1574,ถึง สร้าง,1
1575,ถึง สามารถ,1
1576,ถึง เกิด,1
1542,ต้อง ทำความเข้าใจ,1
1541,ต้อง ทำ,1
1540,ต้อง ทักษะ,1
1539,ต้อง จัดการ,1
1507,ตื้น quiz,1
1508,ต่อ,1
1509,ต่อ อันนี้,1
1619,ทดสอบ ก็,1
1622,ทบทวน หรือ,1
1715,ทำความเข้าใจ เรื่อง,1
1582,ถือว่า สรุป,1
1584,ถือว่า โอเค,1
1585,ถูก,1
1586,ถูก หรือ,1
1588,ถูกต้อง จัดระเบียบ,1
1589,ถ้วย,1
1590,ถ้วย ไว้,1
1592,ถ้า beacon,1
1593,ถ้า recap,1
1594,ถ้า กด,1
1595,ถ้า คน,1
1596,ถ้า ตรงนี้,1
1597,ถ้า ตั้งใจ,1
1598,ถ้า ทีมงาน,1
1599,ถ้า ปกติ,1
1600,ถ้า ปฏิบัติ,1
1601,ถ้า ปรับ,1
1602,ถ้า มีความรู้,1
1603,ถ้า รู้,1
1604,ถ้า อธิบาย,1
1605,ถ้า อยู่,1
1606,ถ้า เป็นไปได้,1
1608,ถ้า เรา,1
1609,ถ้า แบบ,1
1610,ถ้า ใคร,1
1611,ถ้า ใช้,1
1583,ถือว่า เนื้อหา,1
1613,ถ้าหาก,1
1623,ทบทวน อีก,1
1614,ถ้าหาก นำเสนอ,1
1624,ทรงผม,1
1625,ทรงผม ของ,1
1626,ทราบ,1
1627,ทราบ ข้อมูล,1
1628,ทฤษฎี,1
1629,ทฤษฎี นำ,1
1631,ทักษะ นำเสนอ,1
1632,ทักษะ หรือ,1
1634,ทักษา ะ,1
1580,ถึงขั้น งงเป็นไก่ตาแตก,1
1635,ทัน,1
1636,ทันที,1
1637,ทันที ทำให้,1
1638,ทันสมัย,1
1639,ทันโลก,1
1640,ทันโลก ทันสมัย,1
1641,ทับ,1
1642,ทับ ศัพย์,1
1643,ทั่วไป,1
1644,ทั่วไป อย่าง,1
1646,ทั้ง บท,1
1647,ทั้ง รุ่น,1
1648,ทั้ง ลึก,1
1617,ทดลอง เรียน,1
1616,ทดลอง ทำตาม,1
1555,ต้อง ไปหา,1
1553,ต้อง ใช้,1
1552,ต้อง เรียนรู้,1
1673,ทำ กรอง,1
1675,ทำ คว่ม,1
1676,ทำ คาม,1
1677,ทำ คำตอบ,1
1678,ทำ จริง,1
1679,ทำ จริงๆ,1
1680,ทำ ด้วยตัวเอง,1
1681,ทำ ตัวอย่าง,1
1682,ทำ ตามอย่าง,1
1683,ทำ ต่างกัน,1
1724,ทำตาม เลย,1
1725,ทำตาม เอง,1
1726,ทำผิด,1
1787,ท้น,1
1769,ที่ว่า,1
1770,ที่ว่า เรา,1
1772,ทุก กระบวนท่า,1
1773,ทุก ภาษา,1
1774,ทุก ส่วน,1
1778,ทุกอย่าง อยู่,1
1779,ทุกอย่าง อยู่แล้ว,1
1781,ทู ป,1
1782,ทู ปอ,1
1783,ท่องหนังสือ,1
1784,ท่องหนังสือ สอน,1
1785,ท่าน,1
1674,ทำ กาน,1
1672,ทำ workshop,1
1551,ต้อง เรียน,1
1671,ทำ ux,1
1716,ทำความเข้าใจ แนว,1
1718,ทำงาน ทำให้,1
1719,ทำงาน บริษัท,1
1720,ทำงาน โปรแกรมเมอร์,1
1722,ทำตาม ลำบาก,1
1723,ทำตาม อยาก,1
1687,ทำ ยังไง,1
1685,ทำ บริษัท,1
1506,ตื้น,1
1669,ทำ project,1
1654,ทั้งหมด ทำให้,1
1655,ทั้งหมด เท่าไร,1
1657,ทาง ด้าน,1
1658,ทาง อาจารย์,1
1659,ทางเทคนิค,1
1660,ทางเทคนิค รึเปล่า,1
1662,ทำ ),1
1663,ทำ assignment,1
1664,ทำ complex,1
1665,ทำ dashboard,1
1666,ทำ exercise,1
1667,ทำ microservice,1
1668,ทำ microservices,1
1670,ทำ restrospec,1
1684,ทำ ต้ม,1
1786,ท่าน เพื่อให้,1
1788,ท้น ฐาน,1
1727,ทำผิด ส่วน,1
1789,ท้าย,1
1746,ทำได้ จริง,1
1748,ทำไม กราฟ,1
1749,ทำไม ถึง,1
1750,ที,1
1751,ที webboard,1
1753,ทีมงาน เห็น,1
1754,ทีมงาน ไว้,1
1755,ที่จริง,1
1756,ที่จริง เรียก,1
1758,ที่จะ ขึ้น,1
1759,ที่จะ ทำ,1
1760,ที่จะ มาสาย,1
1761,ที่จะ สามารถ,1
1762,ที่จะ เข้ามา,1
1763,ที่ซ่อน,1
1652,ทั้งนี้ ถาม,1
1651,ทั้งนี้,1
1650,ทั้งคน ยัง,1
1560,ถัดไป ตรงนี้,1
1543,ต้อง ปรับ,1
1545,ต้อง ฟัง,1
1546,ต้อง รู้,1
1548,ต้อง ออก,1
1549,ต้อง อารมณ์,1
1550,ต้อง เ,1
1745,ทำได้,1
1744,ทำให้เกิด ระบบ,1
